,TIMESTAMP,Stepwise_Bottom_Heating_Energy_Production,InvertPyramid_Bottom_Heating_Energy_Production,Sidewall_Interfacial_Energy_Production,Bottom_Heating_Energy_Production,Foam_Bottom_Interfacial_Energy_Production,Global_Energy_Tot,Direct_Energy_Tot,Diffuse_Energy_Tot,Global_Max,Direct_Max,Diffuse_Max,WS_ms_Avg,WS_ms_Max,WS_ms_Min,WDir_Avg,WDir_Max,WDir_Min,AirTemp_C_Avg,AirTemp_C_Max,AirTemp_C_Min,RH_Avg,RH_Max,RH_Min,Press_Avg,Press_Max,Press_Min,T110PV_Temp_C_Avg,T110PV_Temp_C_Max,T110PV_Temp_C_Min,T110PV_Temp_C1_Avg,T110PV_Temp_C1_Max,T110PV_Temp_C1_Min,T110PV_Temp_C2_Avg,T110PV_Temp_C2_Max,T110PV_Temp_C2_Min,T110PV_Temp_C3_Avg,T110PV_Temp_C3_Max,T110PV_Temp_C3_Min,T110PV_Temp_C4_Avg,T110PV_Temp_C4_Max,T110PV_Temp_C4_Min,Sun_Time_Tot
41,2021-01-19,1.7407407407407405,nan,1.36,1.2533333333333332,1.511111111111111,3.8139999999999996,3.863,1.16,636.3,554.6,159.8,1.2819999999999998,7.218,0.0,168.5,355.6,0.049,6.5489999999999995,13.51,0.218,54.36,75.91,21.73,1022.0,1024.0,1020.0,11.52,35.66,-0.055,7.837000000000001,19.35,-0.091,nan,nan,nan,7.05,23.59,-0.8909999999999999,7.943,31.63,-4.861000000000001,9.1
42,2021-01-20,1.8333333333333335,0.9074074074074076,1.3066666666666666,1.04,1.4518518518518517,3.638,3.4219999999999997,1.24,596.2,500.5,175.7,0.956,4.958,0.0,159.6,356.1,0.049,10.35,18.75,2.668,68.35,86.4,43.84,1018.0,1020.0,1015.0,15.77,42.02,2.2569999999999997,11.82,24.11,2.278,nan,nan,nan,10.87,28.27,1.798,12.98,38.67,-0.8029999999999999,8.83
43,2021-01-21,1.4444444444444446,0.888888888888889,1.0133333333333334,0.96,1.3037037037037036,3.0669999999999997,1.8780000000000001,1.719,716.2,441.4,399.3,1.446,7.835,0.0,161.8,356.7,0.07400000000000001,13.86,20.66,9.11,73.01,85.6,51.06,1014.0,1016.0,1012.0,18.6,43.33,8.6,15.08,25.5,9.26,nan,nan,nan,14.94,30.75,8.71,17.18,42.42,6.659,5.867999999999999
44,2021-01-25,0.22222222222222224,0.12962962962962965,0.13333333333333333,0.13333333333333333,0.26666666666666666,1.077,0.006999999999999999,1.079,524.4,56.98,480.9,0.78,2.451,0.0,200.4,357.4,0.049,10.03,12.55,7.752999999999999,87.8,96.6,76.81,1017.0,1019.0,1014.0,12.07,24.27,7.915,10.53,14.54,7.7,nan,nan,nan,10.61,14.89,7.905,11.57,26.85,5.9239999999999995,0.0
45,2021-01-26,0.1851851851851852,0.12962962962962965,0.10666666666666667,0.13333333333333333,0.23703703703703705,0.993,0.004,0.9940000000000001,338.5,9.68,338.7,1.635,8.29,0.0,213.1,357.4,0.049,8.82,10.34,6.3260000000000005,81.8,97.7,69.01,1018.0,1021.0,1015.0,10.61,18.07,7.457000000000001,9.19,11.91,6.422000000000001,nan,nan,nan,9.33,12.61,6.672999999999999,9.9,19.67,6.355,0.0
46,2021-01-27,0.03703703703703704,0.0,0.02666666666666667,0.02666666666666667,0.11851851851851852,0.29,0.001,0.29,115.1,0.373,115.5,1.078,3.93,0.0,192.2,357.7,0.049,7.122000000000001,7.996,6.19,95.7,99.2,86.7,1019.0,1021.0,1016.0,8.57,10.98,7.553999999999999,7.372000000000001,8.6,6.567,7.192,9.55,6.356,7.372999999999999,8.48,6.471,7.182,10.83,6.315,0.0
47,2021-01-28,1.5555555555555554,0.8703703703703702,0.8266666666666667,1.1199999999999999,1.3037037037037036,3.553,1.89,2.044,720.0,391.0,416.9,1.61,10.79,0.0,218.8,357.7,0.049,9.05,13.54,5.587999999999999,64.87,94.3,30.07,1022.0,1026.0,1018.0,13.37,33.95,5.18,10.16,19.34,5.2589999999999995,nan,nan,nan,9.97,23.72,4.737,11.21,31.87,1.308,6.745
48,2021-01-29,2.1296296296296298,1.1666666666666667,1.3333333333333333,1.6533333333333333,1.7185185185185183,4.322,3.59,1.4140000000000001,709.7,544.1,202.8,1.3980000000000001,6.108,0.0,169.7,356.5,0.025,6.405,11.74,2.195,44.23,67.35,20.95,1024.0,1027.0,1022.0,12.58,36.25,2.012,8.06,19.63,1.845,nan,nan,nan,7.301,24.01,1.2819999999999998,9.47,34.76,-2.8539999999999996,8.9
49,2021-01-30,1.7592592592592593,1.0370370370370372,1.2266666666666668,1.1466666666666667,1.4814814814814814,3.7939999999999996,2.224,1.932,764.1,452.5,421.1,1.124,5.944,0.0,168.2,356.1,0.0,9.12,15.69,2.399,50.29,74.71,27.35,1021.0,1023.0,1019.0,15.03,42.86,2.377,10.49,21.28,2.042,nan,nan,nan,9.95,26.6,1.281,12.65,38.43,-2.414,6.6579999999999995
50,2021-01-31,0.8333333333333334,0.5925925925925927,0.5333333333333333,0.5333333333333333,0.7111111111111111,2.244,0.47100000000000003,1.794,714.3,356.1,429.6,1.0170000000000001,4.834,0.0,195.1,355.9,0.07400000000000001,13.39,18.89,9.22,50.34,65.67,36.27,1018.0,1020.0,1015.0,16.58,41.96,9.4,14.16,23.97,9.37,nan,nan,nan,13.79,23.24,9.19,15.8,40.03,8.02,1.786
